Frequency (MHz),Time of Day,Occupancy (%),Field Strength (dBuV/m)
1434.0,823,0,0
1434.0,883,0,0
1434.6,643,0,0
1434.6,703,0,0
1434.6,763,0,0
1434.6,823,0,0
1434.6,883,0,0
1435.2,643,0,0
1435.2,703,0,0
1435.2,763,0,0
1435.2,823,0,0
1435.2,883,0,0
1435.8,643,0,0
1435.8,703,0,0
1435.8,763,0,0
1435.8,823,0,0
1435.8,883,0,0
1436.4,643,0,0
1436.4,703,0,0
1436.4,763,0,0
1436.4,823,0,0
1436.4,883,0,0
1437.0,643,0,0
1437.0,703,0,0
1437.0,763,0,0
1437.0,823,0,0
1437.0,883,0,0
1437.6,643,0,0
1437.6,703,0,0
1437.6,763,0,0
1437.6,823,0,0
1437.6,883,0,0
1438.2,643,0,0
1438.2,703,0,0
1438.2,763,0,0
1438.2,823,0,0
1438.2,883,0,0
1438.8,643,0,0
1438.8,703,0,0
1438.8,763,0,0
1438.8,823,0,0
1438.8,883,0,0
1439.4,643,0,0
1439.4,703,0,0
1439.4,763,0,0
1439.4,823,0,0
1439.4,883,0,0
1440.0,643,0,0
1440.0,703,0,0
1440.0,763,0,0
1440.0,823,0,0
1440.0,883,0,0
1440.6,643,0,0
1440.6,703,0,0
1440.6,763,0,0
1440.6,823,0,0
1440.6,883,0,0
1441.2,643,0,0
1441.2,703,0,0
1441.2,763,0,0
1441.2,823,0,0
1441.2,883,0,0
1441.8,643,0,0
1441.8,703,0,0
1441.8,763,0,0
1441.8,823,0,0
1441.8,883,0,0
1442.4,643,0,0
1442.4,703,0,0
1442.4,763,0,0
1442.4,823,0,0
1442.4,883,0,0
1443.0,643,0,0
1443.0,703,0,0
1443.0,763,0,0
1443.0,823,0,0
1443.0,883,0,0
1443.6,643,0,0
1443.6,703,0,0
1443.6,763,0,0
1443.6,823,0,0
1443.6,883,0,0
1444.2,643,0,0
1444.2,703,0,0
1444.2,763,0,0
1444.2,823,0,0
1444.2,883,0,0
1444.8,643,0,0
1444.8,703,0,0
1444.8,763,0,0
1444.8,823,0,0
1444.8,883,0,0
1445.4,643,0,0
1445.4,703,0,0
1445.4,763,0,0
1445.4,823,0,0
1445.4,883,0,0
1446.0,643,0,0
1446.0,703,0,0
1446.0,763,0,0
1446.0,823,0,0
1446.0,883,0,0
1446.6,643,0,0
1446.6,703,0,0
1446.6,763,0,0
1446.6,823,0,0
1446.6,883,0,0
1447.2,643,0,0
1447.2,703,0,0
1447.2,763,0,0
1447.2,823,0,0
1447.2,883,0,0
1447.8,643,0,0
1447.8,703,0,0
1447.8,763,0,0
1447.8,823,0,0
1447.8,883,0,0
1448.4,643,0,0
1448.4,703,0,0
1448.4,763,0,0
1448.4,823,0,0
1448.4,883,0,0
1449.0,643,0,0
1449.0,703,0,0
1449.0,763,0,0
1449.0,823,0,0
1449.0,883,0,0
1449.6,643,0,0
1449.6,703,0,0
1449.6,763,0,0
1449.6,823,0,0
1449.6,883,0,0
1450.2,643,0,0
1450.2,703,0,0
1450.2,763,0,0
1450.2,823,0,0
1450.2,883,0,0
1450.8,643,0,0
1450.8,703,0,0
1450.8,763,0,0
1450.8,823,0,0
1450.8,883,0,0
1451.4,643,0,0
1451.4,703,0,0
1451.4,763,0,0
1451.4,823,0,0
1451.4,883,0,0
1452.0,643,0,0
1452.0,703,0,0
1452.0,763,0,0
1452.0,823,0,0
1452.0,883,0,0
1452.6,643,0,0
1452.6,703,0,0
1452.6,763,0,0
1452.6,823,0,0
1452.6,883,0,0
1453.2,643,0,0
1453.2,703,0,0
1453.2,763,0,0
1453.2,823,0,0
1453.2,883,0,0
1453.8,643,0,0
1453.8,703,0,0
1453.8,763,0,0
1453.8,823,0,0
1453.8,883,0,0
1454.4,643,0,0
1454.4,703,0,0
1454.4,763,0,0
1454.4,823,0,0
1454.4,883,0,0
1455.0,643,0,0
1455.0,703,0,0
1455.0,763,0,0
1455.0,823,0,0
1455.0,883,0,0
1455.6,643,0,0
1455.6,703,0,0
1455.6,763,0,0
1455.6,823,0,0
1455.6,883,0,0
1456.2,643,0,0
1456.2,703,0,0
1456.2,763,0,0
1456.2,823,0,0
1456.2,883,0,0
1456.8,643,0,0
1456.8,703,0,0
1456.8,763,0,0
1456.8,823,0,0
1456.8,883,0,0
1457.4,643,0,0
1457.4,703,0,0
1457.4,763,0,0
1457.4,823,0,0
1457.4,883,0,0
1458.0,643,0,0
1458.0,703,0,0
1458.0,763,0,0
1458.0,823,0,0
1458.0,883,0,0
1458.6,643,0,0
1458.6,703,0,0
1458.6,763,0,0
1458.6,823,0,0
1458.6,883,0,0
1459.2,643,0,0
1459.2,703,0,0
1459.2,763,0,0
1459.2,823,0,0
1459.2,883,0,0
1459.8,643,0,0
1459.8,703,0,0
1459.8,763,0,0
1459.8,823,0,0
1459.8,883,0,0
1460.4,643,0,0
1460.4,703,0,0
1460.4,763,0,0
1460.4,823,0,0
1460.4,883,0,0
1461.0,643,0,0
1461.0,703,0,0
1461.0,763,0,0
1461.0,823,0,0
1461.0,883,0,0
1461.6,643,0,0
1461.6,703,0,0
1461.6,763,0,0
1461.6,823,0,0
1461.6,883,0,0
1462.2,643,0,0
1462.2,703,0,0
1462.2,763,0,0
1462.2,823,0,0
1462.2,883,0,0
1462.8,643,0,0
1462.8,703,0,0
1462.8,763,0,0
1462.8,823,0,0
1462.8,883,0,0
1463.4,643,0,0
1463.4,703,0,0
1463.4,763,0,0
1463.4,823,0,0
1463.4,883,0,0
1464.0,643,0,0
1464.0,703,0,0
1464.0,763,0,0
1464.0,823,0,0
1464.0,883,0,0
1464.6,643,0,0
1464.6,703,0,0
1464.6,763,0,0
1464.6,823,0,0
1464.6,883,0,0
1465.2,643,0,0
1465.2,703,0,0
1465.2,763,0,0
1465.2,823,0,0
1465.2,883,0,0
1465.8,643,0,0
1465.8,703,0,0
1465.8,763,0,0
1465.8,823,0,0
1465.8,883,0,0
1466.4,643,0,0
1466.4,703,0,0
1466.4,763,0,0
1466.4,823,0,0
1466.4,883,0,0
1467.0,643,0,0
1467.0,703,0,0
1467.0,763,0,0
1467.0,823,0,0
1467.0,883,0,0
1467.6,643,0,0
1467.6,703,0,0
1467.6,763,0,0
1467.6,823,0,0
1467.6,883,0,0
1468.2,643,0,0
1468.2,703,0,0
1468.2,763,0,0
1468.2,823,0,0
1468.2,883,0,0
1468.8,643,0,0
1468.8,703,0,0
1468.8,763,0,0
1468.8,823,0,0
1468.8,883,0,0
1469.4,643,0,0
1469.4,703,0,0
1469.4,763,0,0
1469.4,823,0,0
1469.4,883,0,0
1470.0,643,0,0
1470.0,703,0,0
1470.0,763,0,0
1470.0,823,0,0
1470.0,883,0,0
1470.6,643,0,0
1470.6,703,0,0
1470.6,763,0,0
1470.6,823,0,0
1470.6,883,0,0
1471.2,643,0,0
1471.2,703,0,0
1471.2,763,0,0
1471.2,823,0,0
1471.2,883,0,0
1471.8,643,0,0
1471.8,703,0,0
1471.8,763,0,0
1471.8,823,0,0
1471.8,883,0,0
1472.4,643,0,0
1472.4,703,0,0
1472.4,763,0,0
1472.4,823,0,0
1472.4,883,0,0
1473.0,643,0,0
1473.0,703,0,0
1473.0,763,0,0
1473.0,823,0,0
1473.0,883,0,0
1473.6,643,0,0
1473.6,703,0,0
1473.6,763,0,0
1473.6,823,0,0
1473.6,883,0,0
1474.2,643,0,0
1474.2,703,0,0
1474.2,763,0,0
1474.2,823,0,0
1474.2,883,0,0
1474.8,643,0,0
1474.8,703,0,0
1474.8,763,0,0
1474.8,823,0,0
1474.8,883,0,0
1475.4,643,0,0
1475.4,703,0,0
1475.4,763,0,0
1475.4,823,0,0
1475.4,883,0,0
1476.0,643,0,0
1476.0,703,0,0
1476.0,763,0,0
1476.0,823,0,0
1476.0,883,0,0
1476.6,643,0,0
1476.6,703,0,0
1476.6,763,0,0
1476.6,823,0,0
1476.6,883,0,0
1477.2,643,0,0
1477.2,703,0,0
1477.2,763,0,0
1477.2,823,0,0
1477.2,883,0,0
1477.8,643,0,0
1477.8,703,0,0
1477.8,763,0,0
1477.8,823,0,0
1477.8,883,0,0
1478.4,643,0,0
1478.4,703,0,0
1478.4,763,0,0
1478.4,823,0,0
1478.4,883,0,0
1479.0,643,0,0
1479.0,703,0,0
1479.0,763,0,0
1479.0,823,0,0
1479.0,883,0,0
1479.6,643,0,0
1479.6,703,0,0
1479.6,763,0,0
1479.6,823,0,0
1479.6,883,0,0
1480.2,643,0,0
1480.2,703,0,0
1480.2,763,0,0
1480.2,823,0,0
1480.2,883,0,0
1480.8,643,0,0
1480.8,703,0,0
1480.8,763,0,0
1480.8,823,0,0
1480.8,883,0,0
1481.4,643,0,0
1481.4,703,0,0
1481.4,763,0,0
1481.4,823,0,0
1481.4,883,0,0
1482.0,643,0,0
1482.0,703,0,0
1482.0,763,0,0
1482.0,823,0,0
1482.0,883,0,0
1482.6,643,0,0
1482.6,703,0,0
1482.6,763,0,0
1482.6,823,0,0
1482.6,883,0,0
1483.2,643,0,0
1483.2,703,0,0
1483.2,763,0,0
1483.2,823,0,0
1483.2,883,0,0
1483.8,643,0,0
1483.8,703,0,0
1483.8,763,0,0
1483.8,823,0,0
1483.8,883,0,0
1484.4,643,0,0
1484.4,703,0,0
1484.4,763,0,0
1484.4,823,0,0
1484.4,883,0,0
1485.0,643,0,0
1485.0,703,0,0
1485.0,763,0,0
1485.0,823,0,0
1485.0,883,0,0
1485.6,643,0,0
1485.6,703,0,0
1485.6,763,0,0
1485.6,823,0,0
1485.6,883,0,0
1486.2,643,0,0
1486.2,703,0,0
1486.2,763,0,0
1486.2,823,0,0
1486.2,883,0,0
1486.8,643,0,0
1486.8,703,0,0
1486.8,763,0,0
1486.8,823,0,0
1486.8,883,0,0
1487.4,643,0,0
1487.4,703,0,0
1487.4,763,0,0
1487.4,823,0,0
1487.4,883,0,0
1488.0,643,0,0
1488.0,703,0,0
1488.0,763,0,0
1488.0,823,0,0
1488.0,883,0,0
1488.6,643,0,0
1488.6,703,0,0
1488.6,763,0,0
1488.6,823,0,0
1488.6,883,0,0
1489.2,643,0,0
1489.2,703,0,0
1489.2,763,0,0
1489.2,823,0,0
1489.2,883,0,0
1489.8,643,0,0
1489.8,703,0,0
1489.8,763,0,0
1489.8,823,0,0
1489.8,883,0,0
1490.4,643,0,0
1490.4,703,0,0
1490.4,763,0,0
1490.4,823,0,0
1490.4,883,0,0
1491.0,643,0,0
1491.0,703,0,0
1491.0,763,0,0
1491.0,823,0,0
1491.0,883,0,0
1491.6,643,0,0
1491.6,703,0,0
1491.6,763,0,0
1491.6,823,0,0
1491.6,883,0,0
1492.2,643,0,0
1492.2,703,0,0
1492.2,763,0,0
1492.2,823,0,0
1492.2,883,0,0
1492.8,643,0,0
1492.8,703,0,0
1492.8,763,0,0
1492.8,823,0,0
1492.8,883,0,0
1493.4,643,0,0
1493.4,703,0,0
1493.4,763,0,0
1493.4,823,0,0
1493.4,883,0,0
1494.0,643,0,0
1494.0,703,0,0
1494.0,763,0,0
1494.0,823,0,0
1494.0,883,0,0
1494.6,643,0,0
1494.6,703,0,0
1494.6,763,0,0
1494.6,823,0,0
1494.6,883,0,0
1495.2,643,0,0
1495.2,703,0,0
1495.2,763,0,0
1495.2,823,0,0
1495.2,883,0,0
1495.8,643,0,0
1495.8,703,0,0
1495.8,763,0,0
1495.8,823,0,0
1495.8,883,0,0
1496.4,643,0,0
1496.4,703,0,0
1496.4,763,0,0
1496.4,823,0,0
1496.4,883,0,0
1497.0,643,0,0
1497.0,703,0,0
1497.0,763,0,0
1497.0,823,0,0
1497.0,883,0,0
1497.6,643,0,0
1497.6,703,0,0
1497.6,763,0,0
1497.6,823,0,0
1497.6,883,0,0
1498.2,643,0,0
1498.2,703,0,0
1498.2,763,0,0
1498.2,823,0,0
1498.2,883,0,0
1498.8,643,0,0
1498.8,703,0,0
1498.8,763,0,0
1498.8,823,0,0
1498.8,883,0,0
1499.4,643,0,0
1499.4,703,0,0
1499.4,763,0,0
1499.4,823,0,0
1499.4,883,0,0
1500.0,643,0,0
1500.0,703,0,0
1500.0,763,0,0
1500.0,823,0,0
1500.0,883,0,0
1500.6,643,0,0
1500.6,703,0,0
1500.6,763,0,0
1500.6,823,0,0
1500.6,883,0,0
1501.2,643,0,0
1501.2,703,0,0
1501.2,763,0,0
1501.2,823,0,0
1501.2,883,0,0
1501.8,643,0,0
1501.8,703,0,0
1501.8,763,0,0
1501.8,823,0,0
1501.8,883,0,0
1502.4,643,0,0
1502.4,703,0,0
1502.4,763,0,0
1502.4,823,0,0
1502.4,883,0,0
1503.0,643,0,0
1503.0,703,0,0
1503.0,763,0,0
1503.0,823,0,0
1503.0,883,0,0
1503.6,643,0,0
1503.6,703,0,0
1503.6,763,0,0
1503.6,823,0,0
1503.6,883,0,0
1504.2,643,0,0
1504.2,703,0,0
1504.2,763,0,0
1504.2,823,0,0
1504.2,883,0,0
1504.8,643,0,0
1504.8,703,0,0
1504.8,763,0,0
1504.8,823,0,0
1504.8,883,0,0
1505.4,643,0,0
1505.4,703,0,0
1505.4,763,0,0
1505.4,823,0,0
1505.4,883,0,0
1506.0,643,0,0
1506.0,703,0,0
1506.0,763,0,0
1506.0,823,0,0
1506.0,883,0,0
1506.6,643,0,0
1506.6,703,0,0
1506.6,763,0,0
1506.6,823,0,0
1506.6,883,0,0
1507.2,643,0,0
1507.2,703,0,0
1507.2,763,0,0
1507.2,823,0,0
1507.2,883,0,0
1507.8,643,0,0
1507.8,703,0,0
1507.8,763,0,0
1507.8,823,0,0
1507.8,883,0,0
1508.4,643,0,0
1508.4,703,0,0
1508.4,763,0,0
1508.4,823,0,0
1508.4,883,0,0
1509.0,643,0,0
1509.0,703,0,0
1509.0,763,0,0
1509.0,823,0,0
1509.0,883,0,0
1509.6,643,0,0
1509.6,703,0,0
1509.6,763,0,0
1509.6,823,0,0
1509.6,883,0,0
1510.2,643,0,0
1510.2,703,0,0
1510.2,763,0,0
1510.2,823,0,0
1510.2,883,0,0
1510.8,643,0,0
1510.8,703,0,0
1510.8,763,0,0
1510.8,823,0,0
1510.8,883,0,0
1511.4,643,0,0
1511.4,703,0,0
1511.4,763,0,0
1511.4,823,0,0
1511.4,883,0,0
1512.0,643,0,0
1512.0,703,0,0
1512.0,763,0,0
1512.0,823,0,0
1512.0,883,0,0
1512.6,643,0,0
1512.6,703,0,0
1512.6,763,0,0
1512.6,823,0,0
1512.6,883,0,0
1513.2,643,0,0
1513.2,703,0,0
1513.2,763,0,0
1513.2,823,0,0
1513.2,883,0,0
1513.8,643,0,0
1513.8,703,0,0
1513.8,763,0,0
1513.8,823,0,0
1513.8,883,0,0
1514.4,643,0,0
1514.4,703,0,0
1514.4,763,0,0
1514.4,823,0,0
1514.4,883,0,0
1515.0,643,0,0
1515.0,703,0,0
1515.0,763,0,0
1515.0,823,0,0
1515.0,883,0,0
1515.6,643,0,0
1515.6,703,0,0
1515.6,763,0,0
1515.6,823,0,0
1515.6,883,0,0
1516.2,643,0,0
1516.2,703,0,0
1516.2,763,0,0
1516.2,823,0,0
1516.2,883,0,0
1516.8,643,0,0
1516.8,703,0,0
1516.8,763,0,0
1516.8,823,0,0
1516.8,883,0,0
1517.4,643,0,0
1517.4,703,0,0
1517.4,763,0,0
1517.4,823,0,0
1517.4,883,0,0
1518.0,643,0,0
1518.0,703,0,0
1518.0,763,0,0
1518.0,823,0,0
1518.0,883,0,0
1518.6,643,0,0
1518.6,703,0,0
1518.6,763,0,0
1518.6,823,0,0
1518.6,883,0,0
1519.2,643,0,0
1519.2,703,0,0
1519.2,763,0,0
1519.2,823,0,0
1519.2,883,0,0
1519.8,643,0,0
1519.8,703,0,0
1519.8,763,0,0
1519.8,823,0,0
1519.8,883,0,0
1520.4,643,0,0
1520.4,703,0,0
1520.4,763,0,0
1520.4,823,0,0
1520.4,883,0,0
1521.0,643,0,0
1521.0,703,0,0
1521.0,763,0,0
1521.0,823,0,0
1521.0,883,0,0
1521.6,643,0,0
1521.6,703,0,0
1521.6,763,0,0
1521.6,823,0,0
1521.6,883,0,0
1522.2,643,0,0
1522.2,703,0,0
1522.2,763,0,0
1522.2,823,0,0
1522.2,883,0,0
1522.8,643,0,0
1522.8,703,0,0
1522.8,763,0,0
1522.8,823,0,0
1522.8,883,0,0
1523.4,643,0,0
1523.4,703,0,0
1523.4,763,0,0
1523.4,823,0,0
1523.4,883,0,0
1524.0,643,0,0
1524.0,703,0,0
1524.0,763,0,0
1524.0,823,0,0
1524.0,883,0,0
1524.6,643,0,0
1524.6,703,0,0
1524.6,763,0,0
1524.6,823,0,0
1524.6,883,0,0
1525.2,643,0,0
1525.2,703,0,0
1525.2,763,0,0
1525.2,823,0,0
1525.2,883,0,0
1525.8,643,0,0
1525.8,703,0,0
1525.8,763,0,0
1525.8,823,0,0
1525.8,883,0,0
1526.4,643,0,0
1526.4,703,0,0
1526.4,763,0,0
1526.4,823,0,0
1526.4,883,0,0
1527.0,643,0,0
1527.0,703,0,0
1527.0,763,0,0
1527.0,823,0,0
1527.0,883,0,0
1527.6,643,0,0
1527.6,703,0,0
1527.6,763,0,0
1527.6,823,0,0
1527.6,883,0,0
1528.2,643,0,0
1528.2,703,0,0
1528.2,763,0,0
1528.2,823,0,0
1528.2,883,0,0
1528.8,643,0,0
1528.8,703,0,0
1528.8,763,0,0
1528.8,823,0,0
1528.8,883,0,0
1529.4,643,0,0
1529.4,703,0,0
1529.4,763,0,0
1529.4,823,0,0
1529.4,883,0,0
1530.0,643,0,0
1530.0,703,0,0
1530.0,763,0,0
1530.0,823,0,0
1530.0,883,0,0
1530.6,643,0,0
1530.6,703,0,0
1530.6,763,0,0
1530.6,823,0,0
1530.6,883,0,0
1531.2,643,0,0
1531.2,703,0,0
1531.2,763,0,0
1531.2,823,0,0
1531.2,883,0,0
1531.8,643,0,0
1531.8,703,0,0
1531.8,763,0,0
1531.8,823,0,0
1531.8,883,0,0
1532.4,643,0,0
1532.4,703,0,0
1532.4,763,0,0
1532.4,823,0,0
1532.4,883,0,0
1533.0,643,0,0
1533.0,703,0,0
1533.0,763,0,0
1533.0,823,0,0
1533.0,883,0,0
1533.6,643,0,0
1533.6,703,0,0
1533.6,763,0,0
1533.6,823,0,0
1533.6,883,0,0
1534.2,643,0,0
1534.2,703,0,0
1534.2,763,0,0
1534.2,823,0,0
1534.2,883,0,0
1534.8,643,0,0
1534.8,703,0,0
1534.8,763,0,0
1534.8,823,0,0
1534.8,883,0,0
1535.4,643,0,0
1535.4,703,0,0
1535.4,763,0,0
1535.4,823,0,0
1535.4,883,0,0
1536.0,643,0,0
1536.0,703,0,0
1536.0,763,0,0
1536.0,823,0,0
1536.0,883,0,0
1536.6,643,0,0
1536.6,703,0,0
1536.6,763,0,0
1536.6,823,0,0
1536.6,883,0,0
1537.2,643,0,0
1537.2,703,0,0
1537.2,763,0,0
1537.2,823,0,0
1537.2,883,0,0
1537.8,643,0,0
1537.8,703,0,0
1537.8,763,0,0
1537.8,823,0,0
1537.8,883,0,0
1538.4,643,0,0
1538.4,703,0,0
1538.4,763,0,0
1538.4,823,0,0
1538.4,883,0,0
1539.0,643,0,0
1539.0,703,0,0
1539.0,763,0,0
1539.0,823,0,0
1539.0,883,0,0
1539.6,643,0,0
1539.6,703,0,0
1539.6,763,0,0
1539.6,823,0,0
1539.6,883,0,0
1540.2,643,0,0
1540.2,703,0,0
1540.2,763,0,0
1540.2,823,0,0
1540.2,883,0,0
1540.8,643,0,0
1540.8,703,0,0
1540.8,763,0,0
1540.8,823,0,0
1540.8,883,0,0
1541.4,643,0,0
1541.4,703,0,0
1541.4,763,0,0
1541.4,823,0,0
1541.4,883,0,0
1542.0,643,0,0
1542.0,703,0,0
1542.0,763,0,0
1542.0,823,0,0
1542.0,883,0,0
1542.6,643,0,0
1542.6,703,0,0
1542.6,763,0,0
1542.6,823,0,0
1542.6,883,0,0
1543.2,643,0,0
1543.2,703,0,0
1543.2,763,0,0
1543.2,823,0,0
1543.2,883,0,0
1543.8,643,0,0
1543.8,703,0,0
1543.8,763,0,0
1543.8,823,0,0
1543.8,883,0,0
1544.4,643,0,0
1544.4,703,0,0
1544.4,763,0,0
1544.4,823,0,0
1544.4,883,0,0
1545.0,643,0,0
1545.0,703,0,0
1545.0,763,0,0
1545.0,823,0,0
1545.0,883,0,0
1545.6,643,0,0
1545.6,703,0,0
1545.6,763,0,0
1545.6,823,0,0
1545.6,883,0,0
1546.2,643,0,0
1546.2,703,0,0
1546.2,763,0,0
1546.2,823,0,0
1546.2,883,0,0
1546.8,643,0,0
1546.8,703,0,0
1546.8,763,0,0
1546.8,823,0,0
1546.8,883,0,0
1547.4,643,0,0
1547.4,703,0,0
1547.4,763,0,0
1547.4,823,0,0
1547.4,883,0,0
1548.0,643,0,0
1548.0,703,0,0
1548.0,763,0,0
1548.0,823,0,0
1548.0,883,0,0
1548.6,643,0,0
1548.6,703,0,0
1548.6,763,0,0
1548.6,823,0,0
1548.6,883,0,0
1549.2,643,0,0
1549.2,703,0,0
1549.2,763,0,0
1549.2,823,0,0
1549.2,883,0,0
1549.8,643,0,0
1549.8,703,0,0
1549.8,763,0,0
1549.8,823,0,0
1549.8,883,0,0
1550.4,643,0,0
1550.4,703,0,0
1550.4,763,0,0
1550.4,823,0,0
1550.4,883,0,0
1551.0,643,0,0
1551.0,703,0,0
1551.0,763,0,0
1551.0,823,0,0
1551.0,883,0,0
1551.6,643,0,0
1551.6,703,0,0
1551.6,763,0,0
1551.6,823,0,0
1551.6,883,0,0
1552.2,643,0,0
1552.2,703,0,0
1552.2,763,0,0
1552.2,823,0,0
1552.2,883,0,0
1552.8,643,0,0
1552.8,703,0,0
1552.8,763,0,0
1552.8,823,0,0
1552.8,883,0,0
1553.4,643,0,0
1553.4,703,0,0
1553.4,763,0,0
1553.4,823,0,0
1553.4,883,0,0
1554.0,643,0,0
1554.0,703,0,0
1554.0,763,0,0
1554.0,823,0,0
1554.0,883,0,0
1554.6,643,0,0
1554.6,703,0,0
1554.6,763,0,0
1554.6,823,0,0
1554.6,883,0,0
1555.2,643,0,0
1555.2,703,0,0
1555.2,763,0,0
1555.2,823,0,0
1555.2,883,0,0
1555.8,643,0,0
1555.8,703,0,0
1555.8,763,0,0
1555.8,823,0,0
1555.8,883,0,0
1556.4,643,0,0
1556.4,703,0,0
1556.4,763,0,0
1556.4,823,0,0
1556.4,883,0,0
1557.0,643,0,0
1557.0,703,0,0
1557.0,763,0,0
1557.0,823,0,0
1557.0,883,0,0
1557.6,643,0,0
1557.6,703,0,0
1557.6,763,0,0
1557.6,823,0,0
1557.6,883,0,0
1558.2,643,0,0
1558.2,703,0,0
1558.2,763,0,0
1558.2,823,0,0
1558.2,883,0,0
1558.8,643,0,0
1558.8,703,0,0
1558.8,763,0,0
1558.8,823,0,0
1558.8,883,0,0
1559.4,643,0,0
1559.4,703,0,0
1559.4,763,0,0
1559.4,823,0,0
1559.4,883,0,0
1560.0,643,0,0
1560.0,703,0,0
1560.0,763,0,0
1560.0,823,0,0
1560.0,883,0,0
1560.6,643,0,0
1560.6,703,0,0
1560.6,763,0,0
1560.6,823,0,0
1560.6,883,0,0
1561.2,643,0,0
1561.2,703,0,0
1561.2,763,0,0
1561.2,823,0,0
1561.2,883,0,0
1561.8,643,0,0
1561.8,703,0,0
1561.8,763,0,0
1561.8,823,0,0
1561.8,883,0,0
1562.4,643,0,0
1562.4,703,0,0
1562.4,763,0,0
1562.4,823,0,0
1562.4,883,0,0
1563.0,643,0,0
1563.0,703,0,0
1563.0,763,0,0
1563.0,823,0,0
1563.0,883,0,0
1563.6,643,0,0
1563.6,703,0,0
1563.6,763,0,0
1563.6,823,0,0
1563.6,883,0,0
1564.2,643,0,0
1564.2,703,0,0
1564.2,763,0,0
1564.2,823,0,0
1564.2,883,0,0
1564.8,643,0,0
1564.8,703,0,0
1564.8,763,0,0
1564.8,823,0,0
1564.8,883,0,0
1565.4,643,0,0
1565.4,703,0,0
1565.4,763,0,0
1565.4,823,0,0
1565.4,883,0,0
1566.0,643,0,0
1566.0,703,0,0
1566.0,763,0,0
1566.0,823,0,0
1566.0,883,0,0
1566.6,643,0,0
1566.6,703,0,0
1566.6,763,0,0
1566.6,823,0,0
1566.6,883,0,0
1567.2,643,0,0
1567.2,703,0,0
1567.2,763,0,0
1567.2,823,0,0
1567.2,883,0,0
1567.8,643,0,0
1567.8,703,0,0
1567.8,763,0,0
1567.8,823,0,0
1567.8,883,0,0
1568.4,643,0,0
1568.4,703,0,0
1568.4,763,0,0
1568.4,823,0,0
1568.4,883,0,0
1569.0,643,0,0
1569.0,703,0,0
1569.0,763,0,0
1569.0,823,0,0
1569.0,883,0,0
1569.6,643,0,0
1569.6,703,0,0
1569.6,763,0,0
1569.6,823,0,0
1569.6,883,0,0
1570.2,643,0,0
1570.2,703,0,0
1570.2,763,0,0
1570.2,823,0,0
1570.2,883,0,0
1570.8,643,0,0
1570.8,703,0,0
1570.8,763,0,0
1570.8,823,0,0
1570.8,883,0,0
1571.4,643,0,0
1571.4,703,0,0
1571.4,763,0,0
1571.4,823,0,0
1571.4,883,0,0
1572.0,643,0,0
1572.0,703,0,0
1572.0,763,0,0
1572.0,823,0,0
1572.0,883,0,0
1572.6,643,0,0
1572.6,703,0,0
1572.6,763,0,0
1572.6,823,0,0
1572.6,883,0,0
1573.2,643,0,0
1573.2,703,0,0
1573.2,763,0,0
1573.2,823,0,0
1573.2,883,0,0
1573.8,643,0,0
1573.8,703,0,0
1573.8,763,0,0
1573.8,823,0,0
1573.8,883,0,0
1574.4,643,0,0
1574.4,703,0,0
1574.4,763,0,0
1574.4,823,0,0
1574.4,883,0,0
1575.0,643,0,0
1575.0,703,0,0
1575.0,763,0,0
1575.0,823,0,0
1575.0,883,0,0
1575.6,643,0,0
1575.6,703,0,0
1575.6,763,0,0
1575.6,823,0,0
1575.6,883,0,0
1576.2,643,0,0
1576.2,703,0,0
1576.2,763,0,0
1576.2,823,0,0
1576.2,883,0,0
1576.8,643,0,0
1576.8,703,0,0
1576.8,763,0,0
1576.8,823,0,0
1576.8,883,0,0
1577.4,643,0,0
1577.4,703,0,0
1577.4,763,0,0
1577.4,823,0,0
1577.4,883,0,0
1578.0,643,0,0
1578.0,703,0,0
1578.0,763,0,0
1578.0,823,0,0
1578.0,883,0,0
1578.6,643,0,0
1578.6,703,0,0
1578.6,763,0,0
1578.6,823,0,0
1578.6,883,0,0
1579.2,643,0,0
1579.2,703,0,0
1579.2,763,0,0
1579.2,823,0,0
1579.2,883,0,0
1579.8,643,0,0
1579.8,703,0,0
1579.8,763,0,0
1579.8,823,0,0
1579.8,883,0,0
1580.4,643,0,0
1580.4,703,0,0
1580.4,763,0,0
1580.4,823,0,0
1580.4,883,0,0
1581.0,643,0,0
1581.0,703,0,0
1581.0,763,0,0
1581.0,823,0,0
1581.0,883,0,0
1581.6,643,0,0
1581.6,703,0,0
1581.6,763,0,0
1581.6,823,0,0
1581.6,883,0,0
1582.2,643,0,0
1582.2,703,0,0
1582.2,763,0,0
1582.2,823,0,0
1582.2,883,0,0
1582.8,643,0,0
1582.8,703,0,0
1582.8,763,0,0
1582.8,823,0,0
1582.8,883,0,0
1583.4,643,0,0
1583.4,703,0,0
1583.4,763,0,0
1583.4,823,0,0
1583.4,883,0,0
1584.0,643,0,0
1584.0,703,0,0
1584.0,763,0,0
1584.0,823,0,0
1584.0,883,0,0
1584.6,643,0,0
1584.6,703,0,0
1584.6,763,0,0
1584.6,823,0,0
1584.6,883,0,0
1585.2,643,0,0
1585.2,703,0,0
1585.2,763,0,0
1585.2,823,0,0
1585.2,883,0,0
1585.8,643,0,0
1585.8,703,0,0
1585.8,763,0,0
1585.8,823,0,0
1585.8,883,0,0
1586.4,643,0,0
1586.4,703,0,0
